Wall time,Step,Value
1715239497.586104,340500,4.280506134033203
1715239497.9180496,341000,62.234737396240234
1715239498.2499666,341500,29.778982162475586
1715239498.5831206,342000,-243.889404296875
1715239498.915902,342500,28.316436767578125
1715239499.2482958,343000,63.973812103271484
1715239499.5810997,343500,174.3983154296875
1715239499.9133744,344000,-34.29309844970703
1715239500.2462018,344500,-53.41659164428711
1715239500.579029,345000,-32.6469612121582
1715239500.9113817,345500,119.7628402709961
1715239501.2443972,346000,27.735254287719727
1715239501.5770218,346500,40.86378860473633
1715239501.9096954,347000,10.127954483032227
1715239502.242237,347500,-41.793331146240234
1715239502.5747042,348000,7.5453948974609375
1715239502.9069505,348500,81.16854095458984
1715239503.239274,349000,-73.21497344970703
1715239503.572019,349500,4.517129421234131
1715239503.9042776,350000,-23.046056747436523
1715239504.2367675,350500,126.3410415649414
1715239504.5693362,351000,-0.9534639716148376
1715239504.9016628,351500,6.122978210449219
1715239505.234807,352000,14.466117858886719
1715239505.5672715,352500,-160.29962158203125
1715239505.900203,353000,-7.832194805145264
1715239506.2326663,353500,-19.27033042907715
1715239506.5650885,354000,-22.93125343322754
1715239506.8978162,354500,-14.037549018859863
1715239507.2303402,355000,40.488651275634766
1715239507.5625093,355500,-3.9185574054718018
1715239507.895056,356000,0.7754501700401306
1715239508.2283106,356500,-5.648321628570557
1715239508.561094,357000,-68.84046173095703
1715239508.893877,357500,-70.85155487060547
1715239509.2259045,358000,34.974700927734375
1715239509.558667,358500,-18.260244369506836
1715239509.891079,359000,7.218784332275391
1715239510.2236807,359500,-2.7181878089904785
1715239510.55653,360000,-1.4549392461776733
1715239510.8897374,360500,12.963017463684082
1715239511.2228131,361000,-5.717193126678467
1715239511.5549903,361500,-4.005446910858154
1715239511.887247,362000,-18.911880493164062
1715239512.2198765,362500,-6.281057834625244
1715239512.552724,363000,3.991626739501953
1715239512.884992,363500,-0.7658613324165344
1715239513.2224388,364000,20.28091049194336
1715239513.5557435,364500,-6.355048656463623
1715239513.8878593,365000,-1.1333783864974976
1715239514.2209857,365500,8.22645092010498
1715239514.5536058,366000,-2.7170989513397217
1715239514.8863955,366500,-7.783290863037109
1715239515.2197628,367000,-12.234858512878418
1715239515.5519235,367500,-4.3451995849609375
1715239515.8842058,368000,-4.0879645347595215
1715239516.216619,368500,-6.199779033660889
1715239516.5489802,369000,-3.368582248687744
1715239516.8814888,369500,1.2935370206832886
1715239517.2142398,370000,-0.7606778144836426
1715239517.5463433,370500,1.8953078985214233
1715239517.8796046,371000,2.3938369750976562
1715239518.2126124,371500,76.11608123779297
1715239518.5451267,372000,-0.5891300439834595
1715239518.8784776,372500,-403.0633239746094
1715239519.2101886,373000,-392.0274963378906
1715239519.542483,373500,-483.21368408203125
1715239519.875668,374000,-350.81536865234375
1715239520.208007,374500,28.73618507385254
1715239520.5395722,375000,3.171579122543335
1715239520.8707955,375500,-5.059442043304443
1715239521.2027566,376000,-10.210098266601562
1715239521.534975,376500,-3.6431500911712646
1715239521.865919,377000,2.997873306274414
1715239522.1980247,377500,1.9032572507858276
1715239522.529541,378000,0.8688678741455078
1715239522.860649,378500,-1.0203193426132202
1715239523.1928148,379000,-1.2462166547775269
1715239523.5244882,379500,6.845212459564209
1715239523.856219,380000,0.47962379455566406
1715239524.187849,380500,-5.129467964172363
1715239524.519699,381000,-9.364216804504395
1715239524.8508537,381500,-3.98716139793396
1715239525.182273,382000,7.426402568817139
1715239525.513569,382500,-8.005377769470215
1715239525.8453887,383000,-2.375032424926758
1715239526.1770859,383500,2.270472288131714
1715239526.5089316,384000,-3.3084137439727783
1715239526.8409529,384500,18.25144386291504
1715239527.1718717,385000,-0.6078932285308838
1715239527.503187,385500,-3.1705257892608643
1715239527.8345556,386000,0.13279812037944794
1715239528.1659591,386500,-2.8359267711639404
1715239528.497802,387000,5.889124870300293
1715239528.8292303,387500,-2.548582077026367
1715239529.160352,388000,-11.670515060424805
1715239529.4929361,388500,2.517470121383667
1715239529.824188,389000,-2.825429916381836
1715239530.1557026,389500,2.6983861923217773
1715239530.4869354,390000,3.4328370094299316
1715239530.8184345,390500,2.3662946224212646
1715239531.149719,391000,-1.3350294828414917
1715239531.481333,391500,-6.032174587249756
1715239531.8122911,392000,-0.5377420783042908
1715239532.1436384,392500,-2.6486823558807373
1715239532.4756396,393000,7.344775676727295
1715239532.8075955,393500,-4.1088480949401855
1715239533.1389754,394000,6.260845184326172
1715239533.4706082,394500,6.902409553527832
1715239533.8022711,395000,11.858708381652832
1715239534.1348524,395500,0.7594783902168274
1715239534.4671092,396000,9.051239967346191
1715239534.7994273,396500,22.485382080078125
1715239535.1312044,397000,-3.7378556728363037
1715239535.4629807,397500,3.3564929962158203
1715239535.7946093,398000,-3.3187508583068848
1715239536.1266038,398500,1.7493308782577515
1715239536.458452,399000,2.618896245956421
1715239536.7904408,399500,-1.3699928522109985
1715239537.1220298,400000,4.794892311096191
1715239537.4541829,400500,-371.9629211425781
1715239537.786459,401000,-90.14861297607422
1715239538.1181362,401500,-2.856604814529419
1715239538.4501133,402000,-2.2272157669067383
1715239538.782254,402500,4.585125923156738
1715239539.1141944,403000,9.276390075683594
1715239539.4461973,403500,1.8105071783065796
1715239539.7782705,404000,-0.01757357083261013
1715239540.110465,404500,5.611567974090576
1715239540.4425738,405000,0.8189744353294373
1715239540.7739341,405500,-0.1548101007938385
1715239541.1056545,406000,8.454567909240723
1715239541.437772,406500,-1.1140084266662598
1715239541.769351,407000,1.6192378997802734
1715239542.1011689,407500,0.47962895035743713
1715239542.4332507,408000,1.2121013402938843
1715239542.765246,408500,-0.4061313271522522
1715239543.0973773,409000,2.209873914718628
1715239543.4294813,409500,-2.4304141998291016
1715239543.7618608,410000,2.565807580947876
1715239544.0950143,410500,-0.6135154962539673
1715239544.4266932,411000,4.425523281097412
1715239544.7585065,411500,-0.2091681957244873
1715239545.0962632,412000,0.8705511093139648
1715239545.427978,412500,-15.824976921081543
1715239545.760404,413000,5.226569652557373
1715239546.0924327,413500,0.5335890650749207
1715239546.4246023,414000,-0.9806999564170837
1715239546.75693,414500,-0.3200695216655731
1715239547.0891087,415000,-4.3138227462768555
1715239547.4211998,415500,4.029685020446777
1715239547.7537608,416000,0.13176535069942474
1715239548.0867543,416500,-0.3624219000339508
1715239548.4184844,417000,-3.5621654987335205
1715239548.750389,417500,-2.8497848510742188
1715239549.0822823,418000,-0.5941261649131775
1715239549.4139245,418500,-1.6968201398849487
1715239549.7458727,419000,3.9441311359405518
1715239550.0777736,419500,1.1393409967422485
1715239550.3873584,420000,3.1163814067840576
1715239550.695081,420500,-1.1202586889266968
1715239551.0026417,421000,0.9892609715461731
1715239551.3102713,421500,3.208972692489624
1715239551.6177964,422000,0.28018054366111755
1715239551.9253917,422500,2.2713422775268555
1715239552.2327008,423000,-3.8818776607513428
1715239552.5400038,423500,2.969594717025757
1715239552.8475556,424000,2.003828525543213
1715239553.1555223,424500,2.2848124504089355
1715239553.4635525,425000,-1.9268308877944946
1715239553.771397,425500,2.585423469543457
1715239554.079132,426000,0.43081241846084595
1715239554.387539,426500,-3.3848164081573486
1715239554.7068472,427000,0.4458470344543457
1715239555.0403829,427500,-0.7032614946365356
1715239555.3735483,428000,-3.1241073608398438
1715239555.7069383,428500,4.179903030395508
1715239556.0392783,429000,-3.197082757949829
1715239556.372852,429500,0.46877965331077576
1715239556.7063391,430000,-3.1734039783477783
1715239557.039233,430500,-3.0648419857025146
1715239557.371843,431000,1.2853068113327026
1715239557.7045534,431500,-2.050265073776245
1715239558.036905,432000,6.05609655380249
1715239558.369626,432500,-5.887214183807373
1715239558.7030535,433000,-0.4462883174419403
1715239559.0364335,433500,2.7538325786590576
1715239559.3696594,434000,-6.012772560119629
1715239559.7023592,434500,17.563156127929688
1715239560.035665,435000,3.0680794715881348
1715239560.368671,435500,-0.015856552869081497
1715239560.701242,436000,6.765960216522217
1715239561.0343604,436500,-9.450604438781738
1715239561.3674731,437000,-0.815994381904602
1715239561.7001386,437500,-4.141432285308838
1715239562.03244,438000,-0.8775226473808289
1715239562.3648398,438500,1.1289335489273071
1715239562.6977797,439000,-3.4111168384552
1715239563.030288,439500,4.000997543334961
1715239563.3632636,440000,0.6668186187744141
1715239563.6962643,440500,-57.5335693359375
1715239564.0296774,441000,-3.241973638534546
1715239564.363514,441500,-3.9968345165252686
1715239564.6971426,442000,45.85600280761719
1715239565.0304575,442500,-212.7988739013672
1715239565.3634412,443000,3.12156081199646
1715239565.696814,443500,-2.6244406700134277
1715239566.0304122,444000,3.0468177795410156
1715239566.3637133,444500,1.943288803100586
1715239566.6970057,445000,-2.553333282470703
1715239567.0299954,445500,-3.0964183807373047
1715239567.3628628,446000,4.880342960357666
1715239567.696566,446500,-2.310152053833008
1715239568.0297573,447000,-1.3173967599868774
1715239568.3627853,447500,0.06273940950632095
1715239568.6962957,448000,-3.133916139602661
1715239569.0284266,448500,10.795660018920898
1715239569.3602529,449000,7.986325740814209
1715239569.6937928,449500,-0.5102776885032654
1715239570.0266948,450000,-3.049262762069702
1715239570.3598576,450500,-4.00742244720459
1715239570.6933413,451000,-3.3193726539611816
1715239571.0266643,451500,5.0859198570251465
1715239571.360365,452000,-2.568331718444824
1715239571.6936557,452500,2.018904685974121
1715239572.0262117,453000,-6.6559977531433105
1715239572.359831,453500,-2.629544496536255
1715239572.6927946,454000,-1.3398675918579102
1715239573.0260684,454500,-0.4292924106121063
1715239573.3597863,455000,2.215740919113159
1715239573.6927629,455500,0.31176963448524475
1715239574.0263827,456000,-2.527714490890503
1715239574.3599994,456500,0.5562294721603394
1715239574.6929097,457000,4.676659107208252
1715239575.0263627,457500,-1.5899900197982788
1715239575.3596587,458000,0.27697208523750305
1715239575.6928105,458500,-2.1183242797851562
1715239576.0263288,459000,0.20931914448738098
1715239576.3599606,459500,-0.28543993830680847
1715239576.698827,460000,0.007348108571022749
1715239577.0318928,460500,-9.321734428405762
1715239577.3649497,461000,1.6586264371871948
1715239577.6980345,461500,-5.578827857971191
1715239578.0313764,462000,-1.0096431970596313
1715239578.3643508,462500,0.24748198688030243
1715239578.6980784,463000,-6.455800533294678
1715239579.0315573,463500,1.4579198360443115
1715239579.3642123,464000,-1.3331552743911743
1715239579.6973274,464500,3.6260743141174316
1715239580.03014,465000,-5.198646545410156
1715239580.3635895,465500,4.0885419845581055
1715239580.697133,466000,-2.226783275604248
1715239581.0304258,466500,1.2061861753463745
1715239581.363583,467000,-1.2074071168899536
1715239581.697047,467500,-1.4842456579208374
1715239582.0303957,468000,-0.5448760986328125
1715239582.3638756,468500,-0.3836970031261444
1715239582.6969705,469000,0.6447628736495972
1715239583.0302238,469500,1.880621314048767
1715239583.3635495,470000,2.1116063594818115
1715239583.6968966,470500,-0.04579531028866768
1715239584.0303829,471000,0.841408908367157
1715239584.3640199,471500,2.2481439113616943
1715239584.6970189,472000,-1.061177134513855
1715239585.0303655,472500,-4.32003927230835
1715239585.3636825,473000,-1.4971076250076294
1715239585.6970067,473500,2.503538131713867
1715239586.030269,474000,-1.8409096002578735
1715239586.3636398,474500,0.48810014128685
1715239586.6966748,475000,-0.28070351481437683
1715239587.029803,475500,1.8908535242080688
1715239587.363044,476000,1.6467002630233765
1715239587.69648,476500,-0.5680116415023804
1715239588.0304601,477000,-1.6682208776474
1715239588.3637667,477500,0.5609473586082458
1715239588.6970348,478000,-0.15949521958827972
1715239589.0303738,478500,1.1884487867355347
1715239589.3633385,479000,1.8363369703292847
1715239589.6970034,479500,0.1761505901813507
1715239590.0302567,480000,1.6116678714752197
1715239590.3627646,480500,-0.5334430932998657
1715239590.6965604,481000,-0.4291406571865082
1715239591.029896,481500,1.5230087041854858
1715239591.3636065,482000,0.8818670511245728
1715239591.6974096,482500,0.8834134340286255
1715239592.030393,483000,-0.20720474421977997
1715239592.3643117,483500,0.8316988348960876
1715239592.6977894,484000,1.5252686738967896
1715239593.0314202,484500,0.8427957892417908
1715239593.3652115,485000,0.348700612783432
1715239593.698535,485500,-1.843672752380371
1715239594.0314384,486000,0.984269917011261
1715239594.3650088,486500,0.1641683131456375
1715239594.698228,487000,1.2615991830825806
1715239595.0315664,487500,0.9185223579406738
1715239595.365072,488000,0.4149726331233978
1715239595.6984468,488500,-0.5120289921760559
1715239596.0317187,489000,0.9771736264228821
1715239596.3652368,489500,0.7056336402893066
1715239596.6990395,490000,1.4183416366577148
1715239597.0326767,490500,-1.6705658435821533
1715239597.365868,491000,-1.1410887241363525
1715239597.6989686,491500,-1.1881531476974487
1715239598.032493,492000,-2.21223783493042
1715239598.3653448,492500,-0.20607145130634308
1715239598.6989582,493000,-0.47378531098365784
1715239599.0321417,493500,0.15713046491146088
1715239599.3653605,494000,0.3046780526638031
1715239599.6991506,494500,0.056845974177122116
1715239600.0327709,495000,0.5639994144439697
1715239600.3664098,495500,3.3411691188812256
1715239600.7003388,496000,-0.11722049862146378
1715239601.0328918,496500,-0.693983256816864
1715239601.3642724,497000,0.34835687279701233
1715239601.6959343,497500,-0.40040621161460876
1715239602.0273004,498000,-0.307605504989624
1715239602.358757,498500,-1.1014541387557983
1715239602.6903224,499000,-0.757565438747406
1715239603.0219457,499500,-1.6425622701644897
1715239603.3530414,500000,1.8935822248458862
