Wall time,Step,Value
1715239510.5565386,360000,0.2629842758178711
1715239510.8897471,360500,58.36845779418945
1715239511.222823,361000,0.8047971725463867
1715239511.5549994,361500,2.709047794342041
1715239511.8872561,362000,10.997413635253906
1715239512.219886,362500,1.3500474691390991
1715239512.5527337,363000,0.828159511089325
1715239512.8850017,363500,0.3355616331100464
1715239513.222448,364000,12.556234359741211
1715239513.5557528,364500,1.3290530443191528
1715239513.887869,365000,0.5941282510757446
1715239514.2209945,365500,3.5892302989959717
1715239514.5536146,366000,0.4536132514476776
1715239514.8864052,366500,2.696493148803711
1715239515.2197716,367000,10.886314392089844
1715239515.5519326,367500,1.3970609903335571
1715239515.8842149,368000,0.7285152673721313
1715239516.216628,368500,1.9399696588516235
1715239516.5489893,369000,2.5517096519470215
1715239516.8814979,369500,0.16080084443092346
1715239517.2142494,370000,0.021562879905104637
1715239517.5463529,370500,0.15129612386226654
1715239517.8796134,371000,0.29978251457214355
1715239518.2126212,371500,371.7314147949219
1715239518.5451353,372000,0.087699294090271
1715239518.8784869,372500,5815.2978515625
1715239519.2101974,373000,5275.1181640625
1715239519.5424922,373500,5209.44921875
1715239519.8756769,374000,5213.00927734375
1715239520.2080162,374500,41.38822937011719
1715239520.5395827,375000,0.628390371799469
1715239520.8708045,375500,1.4588367938995361
1715239521.2027655,376000,3.648113250732422
1715239521.534984,376500,0.5473297238349915
1715239521.8659284,377000,0.2633269429206848
1715239522.1980333,377500,0.24470524489879608
1715239522.5295503,378000,0.037534017115831375
1715239522.8606582,378500,0.13590137660503387
1715239523.192824,379000,0.06489124149084091
1715239523.5244973,379500,1.8225212097167969
1715239523.8562279,380000,0.03028385154902935
1715239524.1878583,380500,1.7256596088409424
1715239524.5197084,381000,3.376485586166382
1715239524.8508625,381500,0.6513385772705078
1715239525.182282,382000,2.207509756088257
1715239525.5135784,382500,2.3221278190612793
1715239525.8453972,383000,0.32356253266334534
1715239526.177095,383500,0.17797686159610748
1715239526.5089405,384000,0.6632969975471497
1715239526.8409631,384500,9.40063762664795
1715239527.1718807,385000,0.026915257796645164
1715239527.503196,385500,0.29827937483787537
1715239527.834565,386000,0.01552520226687193
1715239528.1659682,386500,0.35758915543556213
1715239528.4978108,387000,1.9062772989273071
1715239528.8292396,387500,0.20496796071529388
1715239529.160361,388000,41.9615478515625
1715239529.4929454,388500,0.6333443522453308
1715239529.8241963,389000,0.4115341603755951
1715239530.1557114,389500,0.35287144780158997
1715239530.4869437,390000,0.7830797433853149
1715239530.8184435,390500,0.6214241981506348
1715239531.149728,391000,0.1795143038034439
1715239531.4813418,391500,1.9467716217041016
1715239531.8123,392000,0.21662774682044983
1715239532.1436474,392500,0.5871336460113525
1715239532.4756489,393000,1.5802265405654907
1715239532.8076043,393500,1.548467993736267
1715239533.138985,394000,1.37237548828125
1715239533.470617,394500,1.482690453529358
1715239533.8022804,395000,6.171360492706299
1715239534.1348617,395500,0.16237609088420868
1715239534.4671233,396000,3.79351806640625
1715239534.7994366,396500,56.6382942199707
1715239535.131213,397000,0.9329678416252136
1715239535.4629898,397500,0.4783446788787842
1715239535.7946181,398000,0.32226431369781494
1715239536.126613,398500,0.35321810841560364
1715239536.4584603,399000,0.28088662028312683
1715239536.7904494,399500,0.5634479522705078
1715239537.1220388,400000,1.3545873165130615
1715239537.4541924,400500,5775.54296875
1715239537.786468,401000,469.0018615722656
1715239538.118145,401500,0.5179756283760071
1715239538.4501216,402000,0.3217972218990326
1715239538.782263,402500,0.8287774920463562
1715239539.1142035,403000,3.520164966583252
1715239539.4462066,403500,0.17504233121871948
1715239539.7782798,404000,0.01424422301352024
1715239540.1104739,404500,1.4402166604995728
1715239540.4425828,405000,0.029039472341537476
1715239540.7739432,405500,0.007585673127323389
1715239541.1056635,406000,13.24686336517334
1715239541.4377813,406500,0.17635995149612427
1715239541.7693598,407000,0.21350489556789398
1715239542.1011782,407500,0.019881123676896095
1715239542.4332597,408000,0.13421989977359772
1715239542.7652552,408500,0.6711642146110535
1715239543.097386,409000,0.2649819552898407
1715239543.4294903,409500,0.303340345621109
1715239543.7618697,410000,0.230971097946167
1715239544.0950232,410500,0.011277015320956707
1715239544.426702,411000,0.9020225405693054
1715239544.7585154,411500,0.014970697462558746
1715239545.0962718,412000,1.3682023286819458
1715239545.4279869,412500,12.137845039367676
1715239545.7604136,413000,1.3861668109893799
1715239546.0924416,413500,0.17703619599342346
1715239546.4246113,414000,0.07377487421035767
1715239546.7569392,414500,0.04191428795456886
1715239547.0891175,415000,1.1842750310897827
1715239547.4212089,415500,0.9848928451538086
1715239547.7537694,416000,0.005207472946494818
1715239548.0867627,416500,0.15924771130084991
1715239548.418493,417000,0.8116924166679382
1715239548.7503982,417500,0.55094975233078
1715239549.082291,418000,0.06434350460767746
1715239549.4139335,418500,0.16004233062267303
1715239549.7458816,419000,1.4137085676193237
1715239550.0777822,419500,0.0633125901222229
1715239550.387368,420000,0.7125312685966492
1715239550.6950903,420500,0.30220070481300354
1715239551.0026507,421000,0.059242796152830124
1715239551.31028,421500,0.8986778259277344
1715239551.6178055,422000,0.005894570145756006
1715239551.9254007,422500,0.26564785838127136
1715239552.2327113,423000,0.6079580187797546
1715239552.540013,423500,0.39823660254478455
1715239552.8475642,424000,0.13204039633274078
1715239553.1555321,424500,0.2970815598964691
1715239553.4635615,425000,0.2723821699619293
1715239553.7714062,425500,1.0403515100479126
1715239554.0791414,426000,0.0077943275682628155
1715239554.3875487,426500,0.6721311807632446
1715239554.7068563,427000,0.013715577311813831
1715239555.0403922,427500,0.03586844354867935
1715239555.3735576,428000,0.49615272879600525
1715239555.7069476,428500,0.8801345229148865
1715239556.0392873,429000,0.38114064931869507
1715239556.372861,429500,0.017182333394885063
1715239556.7063482,430000,0.749941349029541
1715239557.0392423,430500,0.5247886180877686
1715239557.3718524,431000,0.12368102371692657
1715239557.7045624,431500,0.3119593560695648
1715239558.036914,432000,2.436899423599243
1715239558.3696353,432500,1.9144270420074463
1715239558.7030625,433000,0.07817938923835754
1715239559.0364425,433500,0.5384942293167114
1715239559.369669,434000,1.4429429769515991
1715239559.7023687,434500,66.8890609741211
1715239560.035674,435000,0.8217525482177734
1715239560.3686798,435500,0.008241457864642143
1715239560.7012506,436000,1.6957565546035767
1715239561.0343695,436500,3.175740957260132
1715239561.3674822,437000,0.06067333370447159
1715239561.7001472,437500,0.876673698425293
1715239562.0324492,438000,0.10850858688354492
1715239562.3648484,438500,0.0351887084543705
1715239562.6977885,439000,0.473159521818161
1715239563.030297,439500,0.7648509740829468
1715239563.3632724,440000,0.049327462911605835
1715239563.6962733,440500,330.87872314453125
1715239564.0296865,441000,0.49264127016067505
1715239564.3635223,441500,1.2150499820709229
1715239564.697152,442000,570.2247924804688
1715239565.030467,442500,4660.03076171875
1715239565.3634498,443000,0.5531246066093445
1715239565.696823,443500,0.7011093497276306
1715239566.0304215,444000,0.4592115581035614
1715239566.3637223,444500,0.4364641606807709
1715239566.697015,445000,0.6234056353569031
1715239567.0300045,445500,0.6812018752098083
1715239567.3628716,446000,1.3257317543029785
1715239567.6965747,446500,0.25980040431022644
1715239568.029766,447000,0.2992621958255768
1715239568.362794,447500,0.004178424831479788
1715239568.6963043,448000,0.6891303658485413
1715239569.0284357,448500,6.2083048820495605
1715239569.3602617,449000,3.3891232013702393
1715239569.6938014,449500,0.22110824286937714
1715239570.0267036,450000,0.5774677395820618
1715239570.3598669,450500,1.0084564685821533
1715239570.6933498,451000,1.1075196266174316
1715239571.0266726,451500,0.9580938220024109
1715239571.3603742,452000,0.6156644821166992
1715239571.693665,452500,0.1647571325302124
1715239572.0262208,453000,2.4941039085388184
1715239572.35984,453500,0.6145426034927368
1715239572.6928036,454000,0.23190107941627502
1715239573.0260777,454500,0.06909673660993576
1715239573.359795,455000,0.3141217827796936
1715239573.692772,455500,0.1024695411324501
1715239574.0263915,456000,0.4870162904262543
1715239574.3600087,456500,0.014094360172748566
1715239574.6929188,457000,1.1559863090515137
1715239575.0263712,457500,0.22241182625293732
1715239575.3596675,458000,0.0709257423877716
1715239575.6928194,458500,0.1947854608297348
1715239576.0263379,459000,0.0630725547671318
1715239576.3599696,459500,0.008464363403618336
1715239576.6988354,460000,0.06539864093065262
1715239577.0319026,460500,4.091038703918457
1715239577.3649592,461000,0.3345811069011688
1715239577.6980433,461500,1.9237133264541626
1715239578.0313852,462000,0.04260031133890152
1715239578.3643596,462500,0.016044918447732925
1715239578.6980875,463000,2.3450608253479004
1715239579.0315666,463500,0.2008875459432602
1715239579.3642213,464000,0.1347813457250595
1715239579.6973364,464500,0.6492619514465332
1715239580.030149,465000,2.196303129196167
1715239580.3635983,465500,0.9528787732124329
1715239580.6971426,466000,0.40728694200515747
1715239581.0304348,466500,0.1893249750137329
1715239581.3635926,467000,0.0627506747841835
1715239581.6970563,467500,0.17912596464157104
1715239582.0304048,468000,0.0340249240398407
1715239582.3638847,468500,0.06655219942331314
1715239582.6969798,469000,0.05857817083597183
1715239583.0302331,469500,0.28180059790611267
1715239583.3635583,470000,0.2543075680732727
1715239583.696906,470500,0.023730561137199402
1715239584.0303915,471000,0.0627794861793518
1715239584.3640292,471500,0.36208441853523254
1715239584.697028,472000,0.1230836734175682
1715239585.0303743,472500,0.9776855707168579
1715239585.3636913,473000,0.10658495873212814
1715239585.6970155,473500,0.44474560022354126
1715239586.0302784,474000,0.29701948165893555
1715239586.3636496,474500,0.09227617084980011
1715239586.6966834,475000,0.011856053955852985
1715239587.0298133,475500,0.2226402312517166
1715239587.3630536,476000,0.10162730515003204
1715239587.6964886,476500,0.12514467537403107
1715239588.0304694,477000,0.32088324427604675
1715239588.3637762,477500,0.034894440323114395
1715239588.6970437,478000,0.01279904879629612
1715239589.0303829,478500,0.10236112028360367
1715239589.3633475,479000,0.19757872819900513
1715239589.697012,479500,0.02361515536904335
1715239590.0302658,480000,0.17591765522956848
1715239590.3627741,480500,0.04680844396352768
1715239590.6965704,481000,0.019324472174048424
1715239591.0299048,481500,0.13137879967689514
1715239591.3636158,482000,0.05137757211923599
1715239591.6974187,482500,0.05394289642572403
1715239592.0304015,483000,0.005000739824026823
1715239592.364321,483500,0.04463578388094902
1715239592.6977987,484000,0.16569752991199493
1715239593.0314288,484500,0.06147775799036026
1715239593.3652203,485000,0.015677690505981445
1715239593.6985435,485500,7.61074161529541
1715239594.0314474,486000,0.094614177942276
1715239594.365018,486500,0.008259902708232403
1715239594.698237,487000,0.13488851487636566
1715239595.0315754,487500,0.05929824337363243
1715239595.365081,488000,0.0416930615901947
1715239595.6984558,488500,0.023551272228360176
1715239596.0317276,489000,0.07813463360071182
1715239596.365246,489500,0.05743879824876785
1715239596.6990485,490000,0.27221953868865967
1715239597.0326858,490500,0.298974871635437
1715239597.3658764,491000,0.1009524017572403
1715239597.6989777,491500,0.11235356330871582
1715239598.032503,492000,0.9177794456481934
1715239598.365354,492500,0.06709958612918854
1715239598.6989667,493000,0.057890601456165314
1715239599.0321507,493500,0.04025443270802498
1715239599.3653693,494000,0.055055171251297
1715239599.6991599,494500,0.03182797133922577
1715239600.03278,495000,0.04263298586010933
1715239600.3664186,495500,1.7799053192138672
1715239600.7003484,496000,0.015895692631602287
1715239601.0329008,496500,0.05105188116431236
1715239601.3642814,497000,0.01898062229156494
1715239601.6959434,497500,0.04916636273264885
1715239602.0273094,498000,0.09247471392154694
1715239602.3587658,498500,0.26713883876800537
1715239602.6903312,499000,0.31541475653648376
1715239603.0219553,499500,0.424114465713501
1715239603.35305,500000,0.694666862487793
